housing,stator_yoke,stator_tooth,stator_coil_active,rotor_outer,rotor_inner,pm,shaft,loss,output_1_loss,output_2_loss,output_3_loss,output_1_mae,output_1_mae_pm,output_1_all_max_ae,output_1_pm_max_ae
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005083854193799,0.0005083854193799,0.122365765273571,0.0009341016411781,1.0355091094970703,1.1932778358459473,5.287537574768066,4.052875995635986
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0005374884349294,0.0005374884349294,0.1552719324827194,0.0032684695906937,1.0297032594680786,1.3945119380950928,5.957986831665039,4.888734817504883
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0003530382236931,0.0003530382236931,0.1957704126834869,0.0077075553126633,0.8592678904533386,1.103622317314148,5.393709659576416,4.4078874588012695
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0009489502990618,0.0009489502990618,0.1036232709884643,0.0006086386856622,1.406085729598999,1.236816167831421,10.562466621398926,6.651636123657227
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00116566370707,0.00116566370707,0.0961007922887802,0.0002225184143753,1.4746421575546265,1.7941702604293823,10.631385803222656,10.631385803222656
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0004524954711087,0.0004524954711087,0.111395888030529,0.0017336215823888,1.0650057792663574,0.9724345207214355,4.182284355163574,3.219801425933838
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007145375129766,0.0007145375129766,0.0822245553135871,0.0046835294924676,0.9060716032981871,1.808245301246643,7.506870746612549,7.506870746612549
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0005402817623689,0.0005402817623689,0.0429079718887805,0.0034907672088593,0.8448071479797363,1.2459802627563477,6.839229106903076,6.594740390777588
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0003807017055805,0.0003807017055805,0.0517577044665813,0.0079598454758524,0.8235327005386353,1.0898780822753906,8.20336627960205,5.257101535797119
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0009449425269849,0.0009449425269849,0.0424252487719059,0.0007779175066389,1.2198543548583984,1.5978972911834717,12.138724327087402,12.138724327087402
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0003140606568194,0.0003140606568194,0.0325696244835853,0.0011386331170797,0.767375111579895,0.9373958110809326,6.356459140777588,4.063595771789551
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0003405084426049,0.0003405084426049,0.0531399473547935,0.0005595230613835,0.7971344590187073,0.832716166973114,4.965305328369141,3.7372586727142334
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0002578847052063,0.0002578847052063,0.0766612738370895,0.0029095814097672,0.6986878514289856,0.9602163434028624,5.029847145080566,5.029847145080566
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0003802798746619,0.0003802798746619,0.0722876042127609,0.0074725784361362,0.8754423260688782,1.091353416442871,8.110173225402832,3.473909378051758
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0003814907104242,0.0003814907104242,0.0580930188298225,0.000576345832087,0.8337838649749756,0.8405113220214844,4.893113136291504,4.4423699378967285
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0002929386100731,0.0002929386100731,0.047524370253086,0.0005037886439822,0.7445233464241028,0.7909076809883118,3.9506216049194336,3.7632064819335938
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0002993330999743,0.0002993330999743,0.0478005297482013,0.0008946898160502,0.7789602875709534,0.8100394606590271,4.185151100158691,3.479819297790528
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0006139822653494,0.0006139822653494,0.0820844620466232,0.0077305859886109,1.06602144241333,1.5195889472961426,7.79815149307251,7.79815149307251
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0007275259122252,0.0007275259122252,0.0662611499428749,0.002266910392791,1.1292575597763062,1.1479427814483645,9.93928337097168,4.937469005584717
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0005268608219921,0.0005268608219921,0.0419034101068973,0.0032404370140284,1.043362736701965,1.186981201171875,7.882884502410889,6.4515767097473145
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0003338985552545,0.0003338985552545,0.0624110177159309,0.0026027676649391,0.8153343796730042,0.9439455270767212,5.332475662231445,4.725051403045654
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.000332022231305,0.000332022231305,0.0576040111482143,0.0066656558774411,0.8242559432983398,0.8267197012901306,6.079870700836182,4.308414459228516
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0005325888632796,0.0005325888632796,0.0503998063504695,0.0088788233697414,0.9855042695999146,1.0604585409164429,8.164498329162598,4.704533100128174
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0008840248920023,0.0008840248920023,0.0628005191683769,0.0060107978060841,1.252236008644104,1.803683161735535,9.543356895446776,9.543356895446776
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0010736611438915,0.0010736611438915,0.0436916947364807,0.0003712305624503,1.5443291664123535,1.4355731010437012,8.414037704467773,5.746644496917725
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0003063767217099,0.0003063767217099,0.0428632162511348,0.0006716806674376,0.7730304598808289,0.7003607749938965,6.378133773803711,2.9451568126678467
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0003161893691867,0.0003161893691867,0.0426025576889514,0.001663502305746,0.8346766233444214,0.7584331631660461,6.973623752593994,3.2298152446746826
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0007088668644428,0.0007088668644428,0.0287956558167934,0.0023477359209209,0.9029093980789183,1.7156260013580322,10.080245018005373,10.080245018005373
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0004216296074446,0.0004216296074446,0.0303211603313684,0.005844394210726,0.7970807552337646,1.2055131196975708,8.149984359741211,5.310323238372803
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0003813721996266,0.0003813721996266,0.0344252102077007,0.0012993434211239,0.8162695169448853,1.0829330682754517,5.351458549499512,5.351458549499512
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0002941399288829,0.0002941399288829,0.028988903388381,0.000902637548279,0.7062150835990906,1.0057642459869385,4.668059825897217,4.668059825897217
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0005750489071942,0.0005750489071942,0.0392701141536235,0.004297153558582,0.9612626433372498,1.1745613813400269,5.583567142486572,4.674695014953613
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0002980620483867,0.0002980620483867,0.0374425239861011,0.0087560107931494,0.697668194770813,0.981364130973816,7.768375873565674,3.0196571350097656
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0003737827355507,0.0003737827355507,0.0378937236964702,0.0020886112470179,0.8358321189880371,0.999054789543152,5.741683006286621,3.425028085708618
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0003774510987568,0.0003774510987568,0.027273204177618,0.0022427986841648,0.8062943816184998,1.078765630722046,8.339895248413086,3.952685832977295
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0003448552452027,0.0003448552452027,0.0320561192929744,0.0023169836495071,0.7673365473747253,1.0590299367904663,4.972261905670166,3.853105783462525
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0002983101585414,0.0002983101585414,0.0278996583074331,0.006081567145884,0.7207585573196411,0.906068742275238,8.180085182189941,4.157937526702881
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.000342925050063,0.000342925050063,0.0296198558062315,0.0068253525532782,0.741990327835083,0.89736008644104,7.251358032226562,4.091545581817627
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0004684800223913,0.0004684800223913,0.025965541601181,0.0057169878855347,0.927238702774048,0.9717190861701964,9.416510581970217,3.486954927444458
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0004760154115501,0.0004760154115501,0.0256132576614618,0.0027841154951602,0.9842090606689452,1.1127543449401855,5.081447124481201,3.64099383354187
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0002741206262726,0.0002741206262726,0.0279123671352863,0.0007197391823865,0.7198463082313538,0.6840237379074097,4.704277992248535,2.9015049934387207
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0003235400363337,0.0003235400363337,0.0198541823774576,0.0013434557477012,0.8329351544380188,0.8850985765457153,5.518529415130615,3.4523797035217285
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0003960431204177,0.0003960431204177,0.0496161244809627,0.0056876237504184,0.8431857228279114,1.292874097824097,5.906358242034912,5.609290599822998
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0002841491368599,0.0002841491368599,0.0447872318327426,0.0032954022753983,0.7392337918281555,0.7238361239433289,5.516568660736084,3.330606460571289
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.00029050980811,0.00029050980811,0.0266717821359634,0.0020640580914914,0.7361507415771484,0.9489194750785828,6.004070281982422,4.486256122589111
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0004286805633455,0.0004286805633455,0.0320203118026256,0.0022027785889804,0.8674560189247131,0.967001974582672,7.493415355682373,3.796015977859497
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0005008986336179,0.0005008986336179,0.0374199487268924,0.0054197935387492,0.9551349878311156,1.2179601192474363,5.8471760749816895,5.7705793380737305
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0004627516900654,0.0004627516900654,0.0445397682487964,0.0052373209036886,0.8585555553436279,1.020280122756958,6.997680187225342,4.690133094787598
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0011816422920674,0.0011816422920674,0.0334262624382972,0.0048918318934738,1.467165231704712,2.0417592525482178,9.855796813964844,9.855796813964844
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0002672995615284,0.0002672995615284,0.0296944957226514,0.0009990115649998,0.7114280462265015,0.6972809433937073,5.380456447601318,3.774874687194824
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0003031182277482,0.0003031182277482,0.0298507045954465,0.0009187700343318,0.7777611613273621,0.8207017779350281,4.048360347747803,3.411355495452881
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0003120534238405,0.0003120534238405,0.0321259833872318,0.0015621960628777,0.8095831871032715,1.0442965030670166,4.00205659866333,4.00205659866333
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0005724068614654,0.0005724068614654,0.03254996240139,0.0079336278140544,1.081734538078308,1.3120532035827637,8.490043640136719,4.176107883453369
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0004670300113502,0.0004670300113502,0.0289802905172109,0.0077161020599305,0.9378488063812256,0.9267695546150208,7.425109386444092,4.17584228515625
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0004202165291644,0.0004202165291644,0.0401159115135669,0.0111333532258868,0.8459792733192444,1.1574277877807615,6.513119697570801,6.446025848388672
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0003940174647141,0.0003940174647141,0.025144038721919,0.002275071805343,0.9604044556617736,1.0023839473724363,6.549023628234863,4.023689270019531
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0002888186718337,0.0002888186718337,0.0277072731405496,0.0019595480989664,0.7892880439758301,0.958418071269989,6.3517022132873535,5.4693756103515625
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0002248765231342,0.0002248765231342,0.0260401461273431,0.0020249062217772,0.6988414525985718,0.6837323904037476,6.450292110443115,2.347250461578369
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0005824817926622,0.0005824817926622,0.0268185604363679,0.0075957057997584,1.115118384361267,0.9394373893737792,8.503625869750977,3.056286096572876
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0004139907250646,0.0004139907250646,0.0288061238825321,0.0063791875727474,0.9063400626182556,0.8097725510597229,7.510138511657715,4.300050258636475
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0002967334876302,0.0002967334876302,0.0239979363977909,0.006210368592292,0.7897177338600159,0.6826153993606567,7.130549907684326,2.7674341201782227
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.000342421233654,0.000342421233654,0.0237516909837722,0.0008683160995133,0.8843052387237549,0.9140042066574096,4.22114372253418,4.132823467254639
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0003259356308262,0.0003259356308262,0.0201332364231348,0.005122251342982,0.6839298009872437,1.180872917175293,6.491001129150391,6.2862629890441895
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0002581001608632,0.0002581001608632,0.0235678050667047,0.0011477699736133,0.6555518507957458,0.7899004817008972,5.046184539794922,3.755016803741455
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0006405016174539,0.0006405016174539,0.0235039051622152,0.0089949434623122,0.9494858384132384,1.6181702613830566,10.021721839904783,10.021721839904783
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.000385474122595,0.000385474122595,0.0193167347460985,0.004226395394653,0.8003828525543213,0.9103687405586244,7.305706024169922,3.263249397277832
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.000394170259824,0.000394170259824,0.0167476888746023,0.0186919122934341,0.8155918717384338,1.113419771194458,7.88170051574707,5.866480827331543
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0003082026669289,0.0003082026669289,0.0198641549795866,0.0035579742398113,0.7122681736946106,0.8483747243881226,6.02855110168457,3.735077381134033
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0006306278519332,0.0006306278519332,0.0223657134920358,0.0029994524084031,0.963800609111786,1.3141438961029053,6.415794372558594,5.36575174331665
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0004309288051445,0.0004309288051445,0.0158146936446428,0.0007154685445129,0.8302537798881531,1.0500222444534302,6.314380168914795,5.343838691711426
1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0002927780151367,0.0002927780151367,0.0202620048075914,0.0010049380362033,0.6867573261260986,0.7050960063934326,6.709505558013916,3.927139043807984
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0002750694111455,0.0002750694111455,0.0195897035300731,0.0014597491826862,0.707148015499115,0.8587512969970703,4.216638565063477,4.216638565063477
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0009073981200344,0.0009073981200344,0.0126541042700409,0.0014876017812639,1.0754443407058716,1.241001844406128,8.581930160522461,7.023772716522217
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0005184828769415,0.0005184828769415,0.0233410745859146,0.0070626228116452,0.910581111907959,1.3667895793914795,7.38740348815918,7.38740348815918
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0003534514107741,0.0003534514107741,0.0197679549455642,0.005788258742541,0.781560480594635,1.0308231115341189,9.056378364562988,3.9845573902130127
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0004068100824952,0.0004068100824952,0.0146637270227074,0.0058478331193327,0.8090739846229553,0.855367124080658,8.001304626464844,5.046303749084473
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0002538383996579,0.0002538383996579,0.0189649146050214,0.0014910070458427,0.6689624190330505,0.8139153122901917,5.848759651184082,3.993961572647095
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0006163524813018,0.0006163524813018,0.0203813407570123,0.0011116489768028,0.9985320568084716,1.2805660963058472,7.404965400695801,7.002258777618408
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0008870995370671,0.0008870995370671,0.015308360569179,0.0015016250545158,1.107999563217163,1.8949880599975584,9.632079124450684,9.632079124450684
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0002930217306129,0.0002930217306129,0.0155445681884884,0.0046819420531392,0.7579004168510437,0.8608719706535339,5.615563869476318,4.462474346160889
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0003167092509102,0.0003167092509102,0.0153441969305276,0.005032988730818,0.7722762823104858,0.7854812741279602,7.185890197753906,3.022326707839966
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0005598277784883,0.0005598277784883,0.017975902184844,0.003632802516222,0.9575889110565186,1.1475541591644287,6.097376346588135,5.746041297912598
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0002743591321632,0.0002743591321632,0.0165889505296945,0.0006229072459973,0.7474274635314941,0.8806084394454956,4.339535236358643,3.492504835128784
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0004632931086234,0.0004632931086234,0.0275722946971654,0.0128517542034387,0.8881365656852722,1.2961453199386597,7.878573417663574,5.1678242683410645
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0004652361094485,0.0004652361094485,0.0208935849368572,0.0058412128128111,0.8985547423362732,1.3028470277786257,7.1240739822387695,5.234505653381348
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0004435592272784,0.0004435592272784,0.0239545740187168,0.0047851698473095,0.8892987370491028,1.2682369947433472,6.150625228881836,5.335855484008789
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0004578156513161,0.0004578156513161,0.0162823684513568,0.0032523181289434,0.9428510069847108,1.182768940925598,4.398248195648193,4.115481853485107
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0003701171954162,0.0003701171954162,0.0187930669635534,0.001543229445815,0.8725903630256653,0.942023754119873,6.447857856750488,3.270119428634644
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0002690746332518,0.0002690746332518,0.0176128726452589,0.001963117159903,0.720954179763794,0.7109733819961548,6.051604270935059,3.4341211318969727
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0003705859126057,0.0003705859126057,0.023140100762248,0.0469696521759033,0.8656057715415955,1.0553697347640991,10.422273635864258,3.37566351890564
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0004883511574007,0.0004883511574007,0.0291270818561315,0.0050044753588736,0.911922574043274,1.2268720865249634,7.866368770599365,6.471971035003662
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0003154640144202,0.0003154640144202,0.021487358957529,0.013402690179646,0.7848437428474426,0.8151025176048279,9.794079780578612,3.6242268085479736
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0003292559704277,0.0003292559704277,0.014946362003684,0.0006032955716364,0.8084961175918579,0.7780364751815796,5.1684112548828125,2.867337226867676
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0002713868161663,0.0002713868161663,0.0182772520929574,0.0061613186262547,0.7169216275215149,0.6993690729141235,7.635510921478271,3.5060651302337646
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0005681354668922,0.0005681354668922,0.0198932848870754,0.0064433449879288,0.9996700286865234,1.4014112949371338,8.784648895263672,7.147047519683838
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0003631389408838,0.0003631389408838,0.0168033726513385,0.0068212235346436,0.8389516472816467,0.7931358218193054,7.362018585205078,3.60991096496582
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0005921606789343,0.0005921606789343,0.0290285181254148,0.007252846378833,1.0966062545776367,1.2163481712341309,11.913033485412598,3.9150755405426025
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0002834952319972,0.0002834952319972,0.0144168334081768,0.0013173742918297,0.7772300243377686,0.7326157689094543,6.214427947998047,3.130490303039551
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0003723051922861,0.0003723051922861,0.0210304576903581,0.0046829557977616,0.8867676258087158,0.9434605240821838,7.906775951385498,4.416723728179932
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.000707074010279,0.000707074010279,0.0118611808866262,0.104517638683319,1.0769888162612915,1.6021214723587036,9.292747497558594,6.1485443115234375
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0002913249481935,0.0002913249481935,0.0142796887084841,0.0044792396947741,0.6781391501426697,0.8591294288635254,6.525452136993408,3.620651483535767
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0004812991828657,0.0004812991828657,0.0150614231824874,0.0049810181371867,0.901809573173523,1.0657693147659302,6.9462504386901855,5.175968647003174
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0005710907862521,0.0005710907862521,0.0139198964461684,0.0016726396279409,0.9888947010040284,1.1365890502929688,5.918244361877441,5.776990413665772
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0002948852779809,0.0002948852779809,0.0127205057069659,0.0022211209870874,0.7133740186691284,0.856117844581604,4.940767765045166,3.2097630500793457
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0003485923225525,0.0003485923225525,0.0114220781251788,0.0014054903294891,0.7923558354377747,1.0502533912658691,5.835183143615723,4.366876602172852
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0006317879306152,0.0006317879306152,0.0110448049381375,0.0047255684621632,1.007465362548828,1.4524706602096558,10.30258560180664,6.3878607749938965
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0004689272900577,0.0004689272900577,0.0162043776363134,0.0034759992267936,0.814302384853363,1.1661078929901123,7.638298034667969,7.638298034667969
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0005947913159616,0.0005947913159616,0.0105747235938906,0.0039256853051483,0.9350504279136658,1.017289400100708,7.937179088592529,5.155573844909668
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0003662007511593,0.0003662007511593,0.010354476980865,0.0009467763011343,0.8418681621551514,0.9091045260429382,4.997748374938965,3.3236172199249268
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0003383545845281,0.0003383545845281,0.0123169580474495,0.00539206340909,0.7847040891647339,0.815914511680603,6.6807146072387695,3.5342049598693848
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0006146313389763,0.0006146313389763,0.0139987794682383,0.0053286631591618,0.9484246373176576,1.556007981300354,9.317434310913086,6.362620830535889
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0005528294714167,0.0005528294714167,0.0168794952332973,0.0066452147439122,0.94245707988739,1.476773023605347,7.833891868591309,7.833891868591309
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.000418027077103,0.000418027077103,0.0089821061119437,0.0022353695239871,0.8624498844146729,1.014949083328247,7.193108558654785,3.8861451148986816
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0008766595856286,0.0008766595856286,0.0109468335285782,0.0075651369988918,1.2305264472961426,1.1800616979599,18.609697341918945,4.769535064697266
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0003135098959319,0.0003135098959319,0.0135925384238362,0.0047952332533895,0.742375373840332,0.8218607306480408,6.265064716339111,3.749600172042847
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0004487073456402,0.0004487073456402,0.0180171318352222,0.0061976453289389,0.8904150128364563,1.1681158542633057,8.251296997070312,4.713251113891602
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0003702776157297,0.0003702776157297,0.0119754318147897,0.0060954228974878,0.85322505235672,1.0905582904815674,7.103648662567139,4.4371418952941895
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0005543759325519,0.0005543759325519,0.0097311688587069,0.0013683080906048,0.9976598024368286,1.3951106071472168,6.784781455993652,6.314775943756104
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0003125760122202,0.0003125760122202,0.0089599257335066,0.0037055588327348,0.7592718601226807,0.8302597403526306,6.281556606292725,3.90704083442688
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008244671043939,0.0008244671043939,0.0116625083610415,0.020792793482542,1.124868631362915,1.252904176712036,8.189671516418457,5.705793857574463
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0004138321673963,0.0004138321673963,0.0080190105363726,0.0062984419055283,0.8439627289772034,1.047616481781006,8.039766311645508,4.539262771606445
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0003844429156742,0.0003844429156742,0.0109155727550387,0.0035236091352999,0.8003953695297241,0.8196185827255249,6.703360080718994,3.100447416305542
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0003953631094191,0.0003953631094191,0.0097335558384656,0.0049417805857956,0.8506715297698975,0.92109614610672,9.437695503234863,4.083253383636475
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0003877928829751,0.0003877928829751,0.0078198965638875,0.0024991196114569,0.8239606022834778,0.869740903377533,7.74037504196167,2.5628201961517334
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0003096951986663,0.0003096951986663,0.0055300341919064,0.0055591873824596,0.7171512842178345,0.7122671604156494,7.376516819000244,3.655777931213379
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0003639625792857,0.0003639625792857,0.0095692621544003,0.0044017890468239,0.782649576663971,0.8305323123931885,6.284302234649658,3.529317140579224
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0003754790232051,0.0003754790232051,0.0081778839230537,0.0045442678965628,0.7917925715446472,0.9828759431838988,6.336650371551514,5.044679641723633
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00032101079705171287,0.00032101079705171287,0.006522270385175943,0.004765061195939779,0.7254360318183899,0.8620347380638123,7.286276817321777,3.9622955322265625
